Country Code,Series Code,2019 [YR2019]
MDG,SP.POP.4044.FE.5Y,4.72222623
MDG,SP.POP.4044.MA.5Y,4.722513046
MDG,SP.POP.4549.FE.5Y,3.876532989
MDG,SP.POP.4549.MA.5Y,3.796135553
MDG,SP.POP.5054.FE.5Y,3.13015551
MDG,SP.POP.5054.MA.5Y,3.003867866
MDG,SP.POP.5559.FE.5Y,2.519782325
MDG,SP.POP.5559.MA.5Y,2.353715541
MDG,SP.POP.6064.FE.5Y,1.976231247
MDG,SP.POP.6064.MA.5Y,1.806468446
MDG,SP.POP.65UP.TO.ZS,3.042980697
MDG,SP.POP.65UP.FE.IN,445000
MDG,SP.POP.65UP.FE.ZS,3.292941915
MDG,SP.POP.65UP.MA.IN,376000
MDG,SP.POP.65UP.MA.ZS,2.791843252
MDG,SP.POP.65UP.TO,821000
MDG,SP.POP.6569.FE.5Y,1.429491469
MDG,SP.POP.6569.MA.5Y,1.272608544
MDG,SP.POP.7074.FE.5Y,0.855296329
MDG,SP.POP.7074.MA.5Y,0.712390514
MDG,SP.POP.7579.FE.5Y,0.546355062
MDG,SP.POP.7579.MA.5Y,0.432002753
MDG,SP.POP.80UP.FE.5Y,0.461799055
MDG,SP.POP.80UP.MA.5Y,0.374841441
MDG,SP.POP.1014.MA.5Y,12.23172557
MDG,SP.POP.GROW,..
MDG,SP.POP.TOTL.FE.IN,13516000
MDG,SP.POP.TOTL.FE.ZS,50.1174098
MDG,SP.POP.TOTL.MA.IN,13453000
MDG,SP.POP.TOTL.MA.ZS,49.8825902
MDG,SP.POP.TOTL,26970000
MDG,SH.DYN.0514,..
MDG,SP.POP.BRTH.MF,..
MDG,SP.POP.DPND,76.68638981
MDG,SP.POP.DPND.OL,5.376532735
MDG,SP.POP.DPND.YG,71.30985708
MDG,SP.DYN.CBRT.IN,..
MDG,SP.DYN.CDRT.IN,..
MDG,SP.DYN.TFRT.IN,..
MDG,SP.DYN.LE00.FE.IN,..
MDG,SP.DYN.LE00.MA.IN,..
MDG,SP.DYN.LE00.IN,..
MDG,SP.DYN.AMRT.FE,..
MDG,SP.DYN.AMRT.MA,..
MDG,SP.DYN.IMRT.IN,..
MDG,SP.DYN.IMRT.FE.IN,..
MDG,SP.DYN.IMRT.MA.IN,..
MDG,SH.DYN.NMRT,..
MDG,SH.DYN.MORT,..
MDG,SH.DYN.MORT.FE,..
MDG,SH.DYN.MORT.MA,..
MDG,SM.POP.NETM,..
MDG,SH.DTH.0514,..
MDG,SH.DTH.IMRT,..
MDG,SH.DTH.NMRT,..
MDG,SH.DTH.MORT,..
MDG,SP.POP.0004.FE.5Y,14.69677213
MDG,SP.RUR.TOTL,16759000
MDG,SP.RUR.TOTL.ZS,62.139
MDG,SP.RUR.TOTL.ZG,..
MDG,SP.URB.TOTL,10211000
MDG,SP.URB.TOTL.IN.ZS,37.861
MDG,SP.URB.GROW,..
MWI,SP.POP.AG00.FE.IN,333000
MWI,SP.POP.AG00.MA.IN,340000
MWI,SP.POP.AG01.FE.IN,320000
MWI,SP.POP.AG01.MA.IN,327000
MWI,SP.POP.AG02.FE.IN,309000
MWI,SP.POP.AG02.MA.IN,316000
MWI,SP.POP.AG03.FE.IN,300000
MWI,SP.POP.AG03.MA.IN,307000
MWI,SP.POP.AG04.FE.IN,289000
MWI,SP.POP.AG04.MA.IN,296000
MWI,SP.POP.AG05.FE.IN,286000
MWI,SP.POP.AG05.MA.IN,292000
MWI,SP.POP.AG06.FE.IN,283000
MWI,SP.POP.AG06.MA.IN,289000
MWI,SP.POP.AG07.FE.IN,280000
MWI,SP.POP.AG07.MA.IN,285000
MWI,SP.POP.AG08.FE.IN,277000
MWI,SP.POP.AG08.MA.IN,282000
MWI,SP.POP.AG09.FE.IN,274000
MWI,SP.POP.AG09.MA.IN,279000
MWI,SP.POP.AG10.FE.IN,272000
MWI,SP.POP.AG10.MA.IN,276000
MWI,SP.POP.AG11.FE.IN,268000
MWI,SP.POP.AG11.MA.IN,271000
MWI,SP.POP.AG12.FE.IN,260000
MWI,SP.POP.AG12.MA.IN,263000
MWI,SP.POP.AG13.FE.IN,251000
MWI,SP.POP.AG13.MA.IN,254000
MWI,SP.POP.AG14.FE.IN,242000
MWI,SP.POP.AG14.MA.IN,244000
MWI,SP.POP.AG15.FE.IN,233000
MWI,SP.POP.AG15.MA.IN,234000
MWI,SP.POP.AG16.FE.IN,225000
MWI,SP.POP.AG16.MA.IN,226000
MWI,SP.POP.AG17.FE.IN,219000
MWI,SP.POP.AG17.MA.IN,219000
MWI,SP.POP.AG18.FE.IN,213000
MWI,SP.POP.AG18.MA.IN,214000
MWI,SP.POP.AG19.FE.IN,208000
MWI,SP.POP.AG19.MA.IN,208000
MWI,SP.POP.AG20.FE.IN,202000
MWI,SP.POP.AG20.MA.IN,202000
MWI,SP.POP.AG21.FE.IN,196000
MWI,SP.POP.AG21.MA.IN,196000
MWI,SP.POP.AG22.FE.IN,191000
MWI,SP.POP.AG22.MA.IN,190000
MWI,SP.POP.AG23.FE.IN,185000
MWI,SP.POP.AG23.MA.IN,184000
MWI,SP.POP.AG24.FE.IN,180000
MWI,SP.POP.AG24.MA.IN,178000
MWI,SP.POP.AG25.FE.IN,174000
MWI,SP.POP.AG25.MA.IN,173000
MWI,SP.POP.0004.FE,1552000
MWI,SP.POP.0509.FE,1399000
MWI,SP.POP.1014.FE,1294000
MWI,SP.POP.1519.FE,1098000
MWI,SP.POP.2024.FE,954000
MWI,SP.POP.2529.FE,819000
MWI,SP.POP.3034.FE,681000
MWI,SP.POP.3539.FE,519000
MWI,SP.POP.4044.FE,410000
MWI,SP.POP.4549.FE,308000
MWI,SP.POP.5054.FE,237000
MWI,SP.POP.5559.FE,188000
MWI,SP.POP.6064.FE,151000
MWI,SP.POP.6569.FE,121000
MWI,SP.POP.7074.FE,104000
MWI,SP.POP.7579.FE,66000
MWI,SP.POP.80UP.FE,47000
MWI,SP.POP.0004.MA,1587000
MWI,SP.POP.0509.MA,1427000
MWI,SP.POP.1014.MA,1308000
MWI,SP.POP.1519.MA,1100000
MWI,SP.POP.2024.MA,952000
MWI,SP.POP.2529.MA,810000
MWI,SP.POP.3034.MA,674000
MWI,SP.POP.3539.MA,519000
MWI,SP.POP.4044.MA,410000
MWI,SP.POP.4549.MA,297000
MWI,SP.POP.5054.MA,206000
MWI,SP.POP.5559.MA,141000
MWI,SP.POP.6064.MA,103000
MWI,SP.POP.6569.MA,85000
MWI,SP.POP.7074.MA,76000
MWI,SP.POP.7579.MA,47000
MWI,SP.POP.80UP.MA,30000
MWI,SP.POP.0004.MA.5Y,16.24084799
MWI,SP.POP.0014.TO.ZS,43.4436972
MWI,SP.POP.0014.FE.ZS,42.67092482
MWI,SP.POP.0014.MA.ZS,44.23022667
MWI,SP.POP.0014.TO,8567000
MWI,SP.POP.0014.FE.IN,4244000
MWI,SP.POP.0014.MA.IN,4322000
MWI,SP.POP.0509.FE.5Y,14.06258671
MWI,SP.POP.0509.MA.5Y,14.5996552
MWI,SP.POP.1014.FE.5Y,13.00478992
MWI,SP.POP.1519.FE.5Y,11.0352044
MWI,SP.POP.1519.MA.5Y,11.25914459
MWI,SP.POP.1564.TO.ZS,53.63562475
MWI,SP.POP.1564.FE.IN,5364000
MWI,SP.POP.1564.FE.ZS,53.92946936
MWI,SP.POP.1564.MA.IN,5212000
MWI,SP.POP.1564.MA.ZS,53.33651452
MWI,SP.POP.1564.TO,10576000
MWI,SP.POP.2024.FE.5Y,9.588716352
MWI,SP.POP.2024.MA.5Y,9.738469116
MWI,SP.POP.2529.FE.5Y,8.231272807
MWI,SP.POP.2529.MA.5Y,8.292424948
MWI,SP.POP.3034.FE.5Y,6.848856185
MWI,SP.POP.3034.MA.5Y,6.90221355
MWI,SP.POP.3539.FE.5Y,5.213682672
MWI,SP.POP.3539.MA.5Y,5.308042672
MWI,SP.POP.4044.FE.5Y,4.118315681
MWI,SP.POP.4044.MA.5Y,4.195736427
MWI,SP.POP.4549.FE.5Y,3.097284811
MWI,SP.POP.4549.MA.5Y,3.040542511
MWI,SP.POP.5054.FE.5Y,2.387472363
MWI,SP.POP.5054.MA.5Y,2.103470934
MWI,SP.POP.5559.FE.5Y,1.890212565
MWI,SP.POP.5559.MA.5Y,1.446791197
MWI,SP.POP.6064.FE.5Y,1.518451524
MWI,SP.POP.6064.MA.5Y,1.049678578
MWI,SP.POP.65UP.TO.ZS,2.920678057
MWI,SP.POP.65UP.FE.IN,338000
MWI,SP.POP.65UP.FE.ZS,3.399605819
MWI,SP.POP.65UP.MA.IN,238000
MWI,SP.POP.65UP.MA.ZS,2.433258811
MWI,SP.POP.65UP.TO,576000
MWI,SP.POP.6569.FE.5Y,1.218985731
MWI,SP.POP.6569.MA.5Y,0.866676852
MWI,SP.POP.7074.FE.5Y,1.048577661
MWI,SP.POP.7074.MA.5Y,0.775948602
MWI,SP.POP.7579.FE.5Y,0.660087474
MWI,SP.POP.7579.MA.5Y,0.480206843
MWI,SP.POP.80UP.FE.5Y,0.471954954
MWI,SP.POP.80UP.MA.5Y,0.310426514
MWI,SP.POP.1014.MA.5Y,13.38972348
MWI,SP.POP.GROW,..
MWI,SP.POP.TOTL.FE.IN,9947000
MWI,SP.POP.TOTL.FE.ZS,50.44291091
MWI,SP.POP.TOTL.MA.IN,9772000
MWI,SP.POP.TOTL.MA.ZS,49.55708909
MWI,SP.POP.TOTL,19719000
MWI,SH.DYN.0514,..
MWI,SP.POP.BRTH.MF,..
MWI,SP.POP.DPND,86.4432464
MWI,SP.POP.DPND.OL,5.445406987
MWI,SP.POP.DPND.YG,80.99783941
MWI,SP.DYN.CBRT.IN,..
MWI,SP.DYN.CDRT.IN,..
MWI,SP.DYN.TFRT.IN,..
MWI,SP.DYN.LE00.FE.IN,..
MWI,SP.DYN.LE00.MA.IN,..
MWI,SP.DYN.LE00.IN,..
MWI,SP.DYN.AMRT.FE,..
MWI,SP.DYN.AMRT.MA,..
MWI,SP.DYN.IMRT.IN,..
MWI,SP.DYN.IMRT.FE.IN,..
MWI,SP.DYN.IMRT.MA.IN,..
MWI,SH.DYN.NMRT,..
MWI,SH.DYN.MORT,..
MWI,SH.DYN.MORT.FE,..
MWI,SH.DYN.MORT.MA,..
MWI,SM.POP.NETM,..
MWI,SH.DTH.0514,..
MWI,SH.DTH.IMRT,..
MWI,SH.DTH.NMRT,..
MWI,SH.DTH.MORT,..
MWI,SP.POP.0004.FE.5Y,15.60354819
MWI,SP.RUR.TOTL,16332000
MWI,SP.RUR.TOTL.ZS,82.826
MWI,SP.RUR.TOTL.ZG,..
MWI,SP.URB.TOTL,3386000
MWI,SP.URB.TOTL.IN.ZS,17.174
MWI,SP.URB.GROW,..
MYS,SP.POP.AG00.FE.IN,266000
MYS,SP.POP.AG00.MA.IN,279000
MYS,SP.POP.AG01.FE.IN,263000
MYS,SP.POP.AG01.MA.IN,278000
MYS,SP.POP.AG02.FE.IN,260000
MYS,SP.POP.AG02.MA.IN,276000
MYS,SP.POP.AG03.FE.IN,257000
MYS,SP.POP.AG03.MA.IN,274000
MYS,SP.POP.AG04.FE.IN,254000
MYS,SP.POP.AG04.MA.IN,273000
MYS,SP.POP.AG05.FE.IN,251000
MYS,SP.POP.AG05.MA.IN,269000
MYS,SP.POP.AG06.FE.IN,248000
MYS,SP.POP.AG06.MA.IN,266000
MYS,SP.POP.AG07.FE.IN,246000
MYS,SP.POP.AG07.MA.IN,262000
MYS,SP.POP.AG08.FE.IN,244000
MYS,SP.POP.AG08.MA.IN,259000
MYS,SP.POP.AG09.FE.IN,242000
MYS,SP.POP.AG09.MA.IN,257000
MYS,SP.POP.AG10.FE.IN,241000
MYS,SP.POP.AG10.MA.IN,254000
MYS,SP.POP.AG11.FE.IN,241000
MYS,SP.POP.AG11.MA.IN,253000
MYS,SP.POP.AG12.FE.IN,243000
MYS,SP.POP.AG12.MA.IN,255000
MYS,SP.POP.AG13.FE.IN,245000
MYS,SP.POP.AG13.MA.IN,258000
MYS,SP.POP.AG14.FE.IN,248000
MYS,SP.POP.AG14.MA.IN,261000
MYS,SP.POP.AG15.FE.IN,251000
MYS,SP.POP.AG15.MA.IN,265000
MYS,SP.POP.AG16.FE.IN,255000
MYS,SP.POP.AG16.MA.IN,269000
MYS,SP.POP.AG17.FE.IN,261000
MYS,SP.POP.AG17.MA.IN,275000
MYS,SP.POP.AG18.FE.IN,267000
MYS,SP.POP.AG18.MA.IN,282000
MYS,SP.POP.AG19.FE.IN,273000
MYS,SP.POP.AG19.MA.IN,288000
MYS,SP.POP.AG20.FE.IN,279000
MYS,SP.POP.AG20.MA.IN,295000
MYS,SP.POP.AG21.FE.IN,284000
MYS,SP.POP.AG21.MA.IN,302000
MYS,SP.POP.AG22.FE.IN,290000
MYS,SP.POP.AG22.MA.IN,309000
MYS,SP.POP.AG23.FE.IN,294000
MYS,SP.POP.AG23.MA.IN,317000
MYS,SP.POP.AG24.FE.IN,298000
MYS,SP.POP.AG24.MA.IN,324000
MYS,SP.POP.AG25.FE.IN,302000
MYS,SP.POP.AG25.MA.IN,331000
MYS,SP.POP.0004.FE,1301000
MYS,SP.POP.0509.FE,1232000
MYS,SP.POP.1014.FE,1218000
MYS,SP.POP.1519.FE,1306000
MYS,SP.POP.2024.FE,1445000
MYS,SP.POP.2529.FE,1515000
MYS,SP.POP.3034.FE,1430000
MYS,SP.POP.3539.FE,1210000
MYS,SP.POP.4044.FE,971000
MYS,SP.POP.4549.FE,900000
MYS,SP.POP.5054.FE,802000
MYS,SP.POP.5559.FE,688000
MYS,SP.POP.6064.FE,581000
MYS,SP.POP.6569.FE,446000
MYS,SP.POP.7074.FE,321000
MYS,SP.POP.7579.FE,185000
MYS,SP.POP.80UP.FE,180000
MYS,SP.POP.0004.MA,1380000
MYS,SP.POP.0509.MA,1313000
MYS,SP.POP.1014.MA,1281000
MYS,SP.POP.1519.MA,1379000
MYS,SP.POP.2024.MA,1546000
MYS,SP.POP.2529.MA,1676000
MYS,SP.POP.3034.MA,1603000
MYS,SP.POP.3539.MA,1342000
MYS,SP.POP.4044.MA,1064000
MYS,SP.POP.4549.MA,935000
MYS,SP.POP.5054.MA,817000
MYS,SP.POP.5559.MA,741000
MYS,SP.POP.6064.MA,589000
MYS,SP.POP.6569.MA,440000
MYS,SP.POP.7074.MA,299000
MYS,SP.POP.7579.MA,167000
MYS,SP.POP.80UP.MA,152000
MYS,SP.POP.0004.MA.5Y,8.25338476
MYS,SP.POP.0014.TO.ZS,23.80276298
MYS,SP.POP.0014.FE.ZS,23.8425592
MYS,SP.POP.0014.MA.ZS,23.76533039
MYS,SP.POP.0014.TO,7725000
MYS,SP.POP.0014.FE.IN,3751000
MYS,SP.POP.0014.MA.IN,3974000
MYS,SP.POP.0509.FE.5Y,7.830961387
MYS,SP.POP.0509.MA.5Y,7.852315921
MYS,SP.POP.1014.FE.5Y,7.743324901
MYS,SP.POP.1519.FE.5Y,8.303903447
MYS,SP.POP.1519.MA.5Y,8.243554319
MYS,SP.POP.1564.TO.ZS,69.44942073
MYS,SP.POP.1564.FE.IN,10848000
MYS,SP.POP.1564.FE.ZS,68.96288964
MYS,SP.POP.1564.MA.IN,11691000
MYS,SP.POP.1564.MA.ZS,69.90725003
MYS,SP.POP.1564.TO,22539000
MYS,SP.POP.2024.FE.5Y,9.187788537
MYS,SP.POP.2024.MA.5Y,9.245260714
MYS,SP.POP.2529.FE.5Y,9.629301989
MYS,SP.POP.2529.MA.5Y,10.01976672
MYS,SP.POP.3034.FE.5Y,9.093070443
MYS,SP.POP.3034.MA.5Y,9.58484146
MYS,SP.POP.3539.FE.5Y,7.690403551
MYS,SP.POP.3539.MA.5Y,8.026435515
MYS,SP.POP.4044.FE.5Y,6.173725315
MYS,SP.POP.4044.MA.5Y,6.361126514
MYS,SP.POP.4549.FE.5Y,5.719784086
MYS,SP.POP.4549.MA.5Y,5.590399606
MYS,SP.POP.5054.FE.5Y,5.096672528
MYS,SP.POP.5054.MA.5Y,4.882858994
MYS,SP.POP.5559.FE.5Y,4.376045832
MYS,SP.POP.5559.MA.5Y,4.430389625
MYS,SP.POP.6064.FE.5Y,3.692193913
MYS,SP.POP.6064.MA.5Y,3.522616562
MYS,SP.POP.65UP.TO.ZS,6.747816286
MYS,SP.POP.65UP.FE.IN,1132000
MYS,SP.POP.65UP.FE.ZS,7.194551154
MYS,SP.POP.65UP.MA.IN,1058000
MYS,SP.POP.65UP.MA.ZS,6.327419582
MYS,SP.POP.65UP.TO,2190000
MYS,SP.POP.6569.FE.5Y,2.83516045
MYS,SP.POP.6569.MA.5Y,2.631084058
MYS,SP.POP.7074.FE.5Y,2.038867347
MYS,SP.POP.7074.MA.5Y,1.786204292
MYS,SP.POP.7579.FE.5Y,1.174567925
MYS,SP.POP.7579.MA.5Y,0.998704642
MYS,SP.POP.80UP.FE.5Y,1.145955433
MYS,SP.POP.80UP.MA.5Y,0.91142659
MYS,SP.POP.1014.MA.5Y,7.659629709
MYS,SP.POP.GROW,..
MYS,SP.POP.TOTL.FE.IN,15731000
MYS,SP.POP.TOTL.FE.ZS,48.47066908
MYS,SP.POP.TOTL.MA.IN,16724000
MYS,SP.POP.TOTL.MA.ZS,51.52933092
MYS,SP.POP.TOTL,32454000
MYS,SH.DYN.0514,..
MYS,SP.POP.BRTH.MF,..
MYS,SP.POP.DPND,43.9896819
MYS,SP.POP.DPND.OL,9.716159206
MYS,SP.POP.DPND.YG,34.2735227
MYS,SP.DYN.CBRT.IN,..
MYS,SP.DYN.CDRT.IN,..
MYS,SP.DYN.TFRT.IN,..
MYS,SP.DYN.LE00.FE.IN,..
MYS,SP.DYN.LE00.MA.IN,..
MYS,SP.DYN.LE00.IN,..
MYS,SP.DYN.AMRT.FE,..
MYS,SP.DYN.AMRT.MA,..
MYS,SP.DYN.IMRT.IN,..
MYS,SP.DYN.IMRT.FE.IN,..
MYS,SP.DYN.IMRT.MA.IN,..
MYS,SH.DYN.NMRT,..
MYS,SH.DYN.MORT,..
MYS,SH.DYN.MORT.FE,..
MYS,SH.DYN.MORT.MA,..
MYS,SM.POP.NETM,..
MYS,SH.DTH.0514,..
MYS,SH.DTH.IMRT,..
MYS,SH.DTH.NMRT,..
MYS,SH.DTH.MORT,..
MYS,SP.POP.0004.FE.5Y,8.268272916
MYS,SP.RUR.TOTL,7592000
MYS,SP.RUR.TOTL.ZS,23.393
MYS,SP.RUR.TOTL.ZG,..
MYS,SP.URB.TOTL,24862000
MYS,SP.URB.TOTL.IN.ZS,76.607
MYS,SP.URB.GROW,..
MDV,SP.POP.AG00.FE.IN,3500
MDV,SP.POP.AG00.MA.IN,3600
MDV,SP.POP.AG01.FE.IN,3600
MDV,SP.POP.AG01.MA.IN,3900
MDV,SP.POP.AG02.FE.IN,3700
MDV,SP.POP.AG02.MA.IN,4000
MDV,SP.POP.AG03.FE.IN,3800
MDV,SP.POP.AG03.MA.IN,4100
MDV,SP.POP.AG04.FE.IN,3800
MDV,SP.POP.AG04.MA.IN,4100
MDV,SP.POP.AG05.FE.IN,3800
MDV,SP.POP.AG05.MA.IN,4100
MDV,SP.POP.AG06.FE.IN,3700
MDV,SP.POP.AG06.MA.IN,4000
MDV,SP.POP.AG07.FE.IN,3600
MDV,SP.POP.AG07.MA.IN,3800
MDV,SP.POP.AG08.FE.IN,3500
MDV,SP.POP.AG08.MA.IN,3700
MDV,SP.POP.AG09.FE.IN,3300
MDV,SP.POP.AG09.MA.IN,3500
MDV,SP.POP.AG10.FE.IN,3200
MDV,SP.POP.AG10.MA.IN,3300
MDV,SP.POP.AG11.FE.IN,3100
MDV,SP.POP.AG11.MA.IN,3200
MDV,SP.POP.AG12.FE.IN,2900
MDV,SP.POP.AG12.MA.IN,3000
MDV,SP.POP.AG13.FE.IN,2800
MDV,SP.POP.AG13.MA.IN,2900
MDV,SP.POP.AG14.FE.IN,2700
MDV,SP.POP.AG14.MA.IN,2800
MDV,SP.POP.AG15.FE.IN,2700
MDV,SP.POP.AG15.MA.IN,2800
MDV,SP.POP.AG16.FE.IN,2600
MDV,SP.POP.AG16.MA.IN,2800
MDV,SP.POP.AG17.FE.IN,2600
MDV,SP.POP.AG17.MA.IN,2900
MDV,SP.POP.AG18.FE.IN,2700
MDV,SP.POP.AG18.MA.IN,3000
MDV,SP.POP.AG19.FE.IN,2800
MDV,SP.POP.AG19.MA.IN,3200
MDV,SP.POP.AG20.FE.IN,2800
MDV,SP.POP.AG20.MA.IN,3400
MDV,SP.POP.AG21.FE.IN,3000
MDV,SP.POP.AG21.MA.IN,3700
MDV,SP.POP.AG22.FE.IN,3100
MDV,SP.POP.AG22.MA.IN,4200
MDV,SP.POP.AG23.FE.IN,3300
MDV,SP.POP.AG23.MA.IN,4800
MDV,SP.POP.AG24.FE.IN,3500
MDV,SP.POP.AG24.MA.IN,5400
MDV,SP.POP.AG25.FE.IN,3700
MDV,SP.POP.AG25.MA.IN,5900
MDV,SP.POP.0004.FE,18000
MDV,SP.POP.0509.FE,18000
MDV,SP.POP.1014.FE,15000
MDV,SP.POP.1519.FE,13000
MDV,SP.POP.2024.FE,16000
MDV,SP.POP.2529.FE,20000
MDV,SP.POP.3034.FE,22000
MDV,SP.POP.3539.FE,18000
MDV,SP.POP.4044.FE,12000
MDV,SP.POP.4549.FE,11000
MDV,SP.POP.5054.FE,9100
MDV,SP.POP.5559.FE,7600
MDV,SP.POP.6064.FE,5600
MDV,SP.POP.6569.FE,3200
MDV,SP.POP.7074.FE,2200
MDV,SP.POP.7579.FE,2000
MDV,SP.POP.80UP.FE,1900
MDV,SP.POP.0004.MA,20000
MDV,SP.POP.0509.MA,19000
MDV,SP.POP.1014.MA,15000
MDV,SP.POP.1519.MA,15000
MDV,SP.POP.2024.MA,22000
MDV,SP.POP.2529.MA,34000
MDV,SP.POP.3034.MA,39000
MDV,SP.POP.3539.MA,28000
MDV,SP.POP.4044.MA,17000
MDV,SP.POP.4549.MA,14000
MDV,SP.POP.5054.MA,11000
MDV,SP.POP.5559.MA,8700
MDV,SP.POP.6064.MA,6100
MDV,SP.POP.6569.MA,3300
MDV,SP.POP.7074.MA,2200
MDV,SP.POP.7579.MA,2000
MDV,SP.POP.80UP.MA,2200
MDV,SP.POP.0004.MA.5Y,7.699868684
MDV,SP.POP.0014.TO.ZS,23.29425463
MDV,SP.POP.0014.FE.ZS,26.28128602
MDV,SP.POP.0014.MA.ZS,21.03545537
MDV,SP.POP.0014.TO,105000
MDV,SP.POP.0014.FE.IN,51000
MDV,SP.POP.0014.MA.IN,54000
MDV,SP.POP.0509.FE.5Y,9.183578956
MDV,SP.POP.0509.MA.5Y,7.405378525
MDV,SP.POP.1014.FE.5Y,7.601267907
MDV,SP.POP.1519.FE.5Y,6.880866129
MDV,SP.POP.1519.MA.5Y,5.691663364
MDV,SP.POP.1564.TO.ZS,72.46899752
MDV,SP.POP.1564.FE.IN,134000
MDV,SP.POP.1564.FE.ZS,68.89974066
MDV,SP.POP.1564.MA.IN,193000
MDV,SP.POP.1564.MA.ZS,75.16997288
MDV,SP.POP.1564.TO,327000
MDV,SP.POP.2024.FE.5Y,8.151346122
MDV,SP.POP.2024.MA.5Y,8.358003683
MDV,SP.POP.2529.FE.5Y,10.40105796
MDV,SP.POP.2529.MA.5Y,13.25322269
MDV,SP.POP.3034.FE.5Y,11.07823563
MDV,SP.POP.3034.MA.5Y,15.0430857
MDV,SP.POP.3539.FE.5Y,9.066770953
MDV,SP.POP.3539.MA.5Y,10.89341632
MDV,SP.POP.4044.FE.5Y,6.396138646
MDV,SP.POP.4044.MA.5Y,6.519188481
MDV,SP.POP.4549.FE.5Y,5.445208299
MDV,SP.POP.4549.MA.5Y,5.371143072
MDV,SP.POP.5054.FE.5Y,4.703194467
MDV,SP.POP.5054.MA.5Y,4.284093646
MDV,SP.POP.5559.FE.5Y,3.88759674
MDV,SP.POP.5559.MA.5Y,3.399069131
MDV,SP.POP.6064.FE.5Y,2.889325704
MDV,SP.POP.6064.MA.5Y,2.357086801
MDV,SP.POP.65UP.TO.ZS,4.236747849
MDV,SP.POP.65UP.FE.IN,9400
MDV,SP.POP.65UP.FE.ZS,4.818973325
MDV,SP.POP.65UP.MA.IN,9800
MDV,SP.POP.65UP.MA.ZS,3.794571746
MDV,SP.POP.65UP.TO,19000
MDV,SP.POP.6569.FE.5Y,1.665157253
MDV,SP.POP.6569.MA.5Y,1.295290489
MDV,SP.POP.7074.FE.5Y,1.130001647
MDV,SP.POP.7074.MA.5Y,0.862490967
MDV,SP.POP.7579.FE.5Y,1.045611724
MDV,SP.POP.7579.MA.5Y,0.764975097
MDV,SP.POP.80UP.FE.5Y,0.9782027
MDV,SP.POP.80UP.MA.5Y,0.871815194
MDV,SP.POP.1014.MA.5Y,5.930208163
MDV,SP.POP.GROW,..
MDV,SP.POP.TOTL.FE.IN,194000
MDV,SP.POP.TOTL.FE.ZS,43.02038829
MDV,SP.POP.TOTL.MA.IN,257000
MDV,SP.POP.TOTL.MA.ZS,56.97961171
MDV,SP.POP.TOTL,452000
MDV,SH.DYN.0514,..
MDV,SP.POP.BRTH.MF,..
MDV,SP.POP.DPND,37.99004185
MDV,SP.POP.DPND.OL,5.84629013
MDV,SP.POP.DPND.YG,32.14375172
MDV,SP.DYN.CBRT.IN,..
MDV,SP.DYN.CDRT.IN,..
MDV,SP.DYN.TFRT.IN,..
MDV,SP.DYN.LE00.FE.IN,..
MDV,SP.DYN.LE00.MA.IN,..
MDV,SP.DYN.LE00.IN,..
MDV,SP.DYN.AMRT.FE,..
MDV,SP.DYN.AMRT.MA,..
MDV,SP.DYN.IMRT.IN,..
MDV,SP.DYN.IMRT.FE.IN,..
MDV,SP.DYN.IMRT.MA.IN,..
MDV,SH.DYN.NMRT,..
MDV,SH.DYN.MORT,..
MDV,SH.DYN.MORT.FE,..
MDV,SH.DYN.MORT.MA,..
MDV,SM.POP.NETM,..
MDV,SH.DTH.0514,..
MDV,SH.DTH.IMRT,..
MDV,SH.DTH.NMRT,..
MDV,SH.DTH.MORT,..
MDV,SP.POP.0004.FE.5Y,9.496439157
MDV,SP.RUR.TOTL,270000
MDV,SP.RUR.TOTL.ZS,59.762
MDV,SP.RUR.TOTL.ZG,..
MDV,SP.URB.TOTL,182000
MDV,SP.URB.TOTL.IN.ZS,40.238
MDV,SP.URB.GROW,..
MLI,SP.POP.AG00.FE.IN,368000
MLI,SP.POP.AG00.MA.IN,381000
MLI,SP.POP.AG01.FE.IN,357000
MLI,SP.POP.AG01.MA.IN,370000
MLI,SP.POP.AG02.FE.IN,347000
MLI,SP.POP.AG02.MA.IN,359000
MLI,SP.POP.AG03.FE.IN,338000
MLI,SP.POP.AG03.MA.IN,349000
MLI,SP.POP.AG04.FE.IN,328000
MLI,SP.POP.AG04.MA.IN,340000
MLI,SP.POP.AG05.FE.IN,320000
MLI,SP.POP.AG05.MA.IN,331000
MLI,SP.POP.AG06.FE.IN,313000
MLI,SP.POP.AG06.MA.IN,323000
MLI,SP.POP.AG07.FE.IN,305000
MLI,SP.POP.AG07.MA.IN,315000
MLI,SP.POP.AG08.FE.IN,297000
MLI,SP.POP.AG08.MA.IN,307000
MLI,SP.POP.AG09.FE.IN,289000
MLI,SP.POP.AG09.MA.IN,299000
MLI,SP.POP.AG10.FE.IN,282000
MLI,SP.POP.AG10.MA.IN,291000
MLI,SP.POP.AG11.FE.IN,273000
MLI,SP.POP.AG11.MA.IN,283000
MLI,SP.POP.AG12.FE.IN,264000
MLI,SP.POP.AG12.MA.IN,272000
MLI,SP.POP.AG13.FE.IN,253000
MLI,SP.POP.AG13.MA.IN,261000
MLI,SP.POP.AG14.FE.IN,243000
MLI,SP.POP.AG14.MA.IN,250000
MLI,SP.POP.AG15.FE.IN,233000
