NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
WHO,1,27,11.410328873579864
MIX,1,27,21.657167894133472
IND,1,27,14.69954770936039
PAK,1,27,15.114083391221328
BAN,1,27,13.284629785306885
CHI,1,27,57.072256639373066
OAS,1,27,27.970394339398972
BLA,1,27,39.9554516390004
BLC,1,27,7.751588225560867
OBL,1,27,9.035628635994193
OTH,1,27,18.664932331384808
WBI,1,28,24.215879500693877
WHO,1,28,10.457583881015507
MIX,1,28,22.68499152400524
IND,1,28,15.276649669672867
PAK,1,28,15.208233584761013
BAN,1,28,13.42587589609265
CHI,1,28,59.358969544384934
OAS,1,28,29.02695022647657
BLA,1,28,38.54919503306111
BLC,1,28,7.430286636285231
OBL,1,28,9.926453532232362
OTH,1,28,18.72656094104369
WBI,1,29,19.914952083648327
WHO,1,29,8.179615576022801
MIX,1,29,18.958834173933727
IND,1,29,12.15678458759685
PAK,1,29,11.929799755670789
BAN,1,29,10.821692369432585
CHI,1,29,48.782708948823604
OAS,1,29,23.373899441705625
BLA,1,29,30.24832100343921
BLC,1,29,5.933919009196064
OBL,1,29,8.015050531852594
OTH,1,29,15.281563302064589
WBI,1,30,19.853448396846858
WHO,1,30,8.088921581538308
MIX,1,30,19.88980094835511
IND,1,30,11.935046515682286
PAK,1,30,12.209960083903873
BAN,1,30,11.383387177330338
CHI,1,30,50.141911278469294
OAS,1,30,23.954790728693073
BLA,1,30,30.97270701264591
BLC,1,30,5.927131533943093
OBL,1,30,8.594026335026319
OTH,1,30,15.258993905824646
WBI,1,31,17.233691153962187
WHO,1,31,9.370879944348024
MIX,1,31,12.030154451128837
IND,1,31,18.462224174750048
PAK,1,31,19.096624085664292
BAN,1,31,19.7612136871209
CHI,1,31,47.0890048479686
OAS,1,31,30.454943409606354
BLA,1,31,32.12732734279559
BLC,1,31,4.2202272511543875
OBL,1,31,1.33667457435821
OTH,1,31,42.065856751244894
WBI,1,32,15.606362731347893
WHO,1,32,8.890551557580984
MIX,1,32,11.432856628867334
IND,1,32,16.544408467689554
PAK,1,32,17.421700054374256
BAN,1,32,18.037611382390836
CHI,1,32,42.21043413822844
OAS,1,32,26.584083749693878
BLA,1,32,28.90998079098211
BLC,1,32,3.710208865274657
OBL,1,32,1.4657615270220872
