NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
CHI,1,20,0.027307180205667938
OAS,1,20,0.007406605042085274
BLA,1,20,0.0025935586679355855
BLC,1,20,0.0
OBL,1,20,0.0
OTH,1,20,0.0030175057578865944
WBI,1,21,0.013440573493026629
WHO,1,21,0.023521003612796482
MIX,1,21,0.0017861117141867156
IND,1,21,0.009404424944085197
PAK,1,21,0.002332880606284693
BAN,1,21,0.0012393428220887385
CHI,1,21,0.039914129123152155
OAS,1,21,0.010826024063539842
BLA,1,21,0.0037909309852126225
BLC,1,21,0.0
OBL,1,21,0.0
OTH,1,21,0.004410602396256994
WBI,1,22,0.0171358932626181
WHO,1,22,0.029987813209581576
MIX,1,22,0.002277181081989921
IND,1,22,0.011990055492926506
PAK,1,22,0.0029742773315786755
BAN,1,22,0.001580084832401173
CHI,1,22,0.05088802621997884
OAS,1,22,0.01380250574185727
BLA,1,22,0.004833200663815347
BLC,1,22,0.0
OBL,1,22,0.0
OTH,1,22,0.005623243080015936
WBI,1,23,0.019699992694579477
WHO,1,23,0.03447498721551407
MIX,1,23,0.0026179230923023557
IND,1,23,0.013784166486000135
PAK,1,23,0.0034193281205581703
BAN,1,23,0.0018165180640465279
CHI,1,23,0.058502567062674975
OAS,1,23,0.01586781955946532
BLA,1,23,0.005556408195907032
BLC,1,23,0.0
OBL,1,23,0.0
OTH,1,23,0.006464667227930271
WBI,1,24,0.01879501642447541
WHO,1,24,0.03289127874283202
MIX,1,24,0.0024976612063097267
IND,1,24,0.0131509508413859
PAK,1,24,0.003262251371506587
BAN,1,24,0.001733071041112878
CHI,1,24,0.05581508205937049
OAS,1,24,0.015138885270897762
BLA,1,24,0.005301158478698202
BLC,1,24,0.0
OBL,1,24,0.0
OTH,1,24,0.006167693999254682
WBI,1,25,0.01561922006920293
WHO,1,25,0.027333635121105166
MIX,1,25,0.002075631069354137
IND,1,25,0.010928832977415634
PAK,1,25,0.0027110283354829594
BAN,1,25,0.0014402338032253206
CHI,1,25,0.046384000427403684
OAS,1,25,0.0125808658693506
BLA,1,25,0.004405421045159812
BLC,1,25,0.0
OBL,1,25,0.0
OTH,1,25,0.0051255379467724654
WBI,1,26,0.008088235930275871
WHO,1,26,0.021231619316974124
MIX,1,26,0.0018624227471029913
IND,1,26,0.008939629186094403
PAK,1,26,0.0021816952180349317
BAN,1,26,0.0006917570203525373
CHI,1,26,0.011493808953549877
OAS,1,26,0.009684598284935573
BLA,1,26,0.008940629413133595
BLC,1,26,0.00048297592487120557
OBL,1,26,0.0005270533393740144
OTH,1,26,0.0065982977325934715
WBI,1,27,0.007335638250837627
WHO,1,27,0.01925605040844886
MIX,1,27,0.0016891272288113044
IND,1,27,0.008107810698294209
PAK,1,27,0.001978691896607521
BAN,1,27,0.0006273901135584802
CHI,1,27,0.010424328040664017
OAS,1,27,0.008783461589818773
BLA,1,27,0.008108717855774812
BLC,1,27,0.00043803577186182194
OBL,1,27,0.00047801185201231853
OTH,1,27,0.005984336467788604
WBI,1,28,0.006731900981968034
WHO,1,28,0.017671240077666118
MIX,1,28,0.001550108778742648
IND,1,28,0.007440522137964658
PAK,1,28,0.001815841712241381
BAN,1,28,0.0005757546892472675
CHI,1,28,0.009566385605954594
OAS,1,28,0.008060565649461759
BLA,1,28,0.007441354634623539
BLC,1,28,0.0004019845774697266
OBL,1,28,0.00043867054861744894
OTH,1,28,0.005491813958973936
WBI,1,29,0.0059442773235725286
WHO,1,29,0.015603727974377887
MIX,1,29,0.0013687480679278857
IND,1,29,0.006569990726053842
PAK,1,29,0.0016033905938583786
BAN,1,29,0.000508392139516072
CHI,1,29,0.008447130933497825
OAS,1,29,0.007117489953225011
BLA,1,29,0.006570725821686457
BLC,1,29,0.0003549529047856869
OBL,1,29,0.00038734666502826423
OTH,1,29,0.004849278869230221
WBI,1,30,0.005649782579444539
WHO,1,30,0.014830679271041857
MIX,1,30,0.0013009367781615733
IND,1,30,0.006244496535175514
PAK,1,30,0.0015239545115606965
BAN,1,30,0.0004832050890314405
CHI,1,30,0.008028638402368561
OAS,1,30,0.0067648712464402185
BLA,1,30,0.006245195212285135
BLC,1,30,0.00033736762752114576
OBL,1,30,0.00036815651779977475
OTH,1,30,0.004609033156915281
WBI,1,31,0.003426554651943074
WHO,1,31,0.008994705961350604
MIX,1,31,0.0007890092948553097
IND,1,31,0.0037872446153055027
PAK,1,31,0.0009242680311162236
BAN,1,31,0.0002930605952319736
CHI,1,31,0.0048693145053927845
OAS,1,31,0.004102848333247626
BLA,1,31,0.003787668358213583
BLC,1,31,0.00020461116817193267
OBL,1,31,0.00022328442041286609
OTH,1,31,0.002795347216058822
WBI,1,32,0.003059703609179567
WHO,1,32,0.008031721974096377
MIX,1,32,0.000704537015271609
IND,1,32,0.0033817776733037243
PAK,1,32,0.0008253147893181713
BAN,1,32,0.00026168517710088344
CHI,1,32,0.0043479998656762225
OAS,1,32,0.0036635924794123716
BLA,1,32,0.0033821560497888353
BLC,1,32,0.00018270525157948383
OBL,1,32,0.00019937932308285394
OTH,1,32,0.0024960739969622785
WBI,1,33,0.002835721691110384
WHO,1,33,0.007443769439164736
MIX,1,33,0.0006529622315056809
IND,1,33,0.0031342187112272696
PAK,1,33,0.000764898614049511
BAN,1,33,0.00024252882884496737
CHI,1,33,0.004029709771577922
OAS,1,33,0.0033954036038295406
BLA,1,33,0.003134569389117444
BLC,1,33,0.0001693305336599732
OBL,1,33,0.00018478399983865032
OTH,1,33,0.002313351905905844
WBI,1,34,0.002523713957503734
WHO,1,34,0.0066247491384473466
MIX,1,34,0.0005811183454778336
IND,1,34,0.002789368058293606
PAK,1,34,0.000680738633274039
BAN,1,34,0.00021584395689176695
CHI,1,34,0.003586330360663204
OAS,1,34,0.003021815396484729
BLA,1,34,0.0027896801519270505
BLC,1,34,0.00015069949655810403
OBL,1,34,0.00016445265449641623
OTH,1,34,0.002058819281121465
WBI,1,35,0.0026025224101577002
WHO,1,35,0.006831621326663949
MIX,1,35,0.0005992650286547344
IND,1,35,0.0028764721375427265
PAK,1,35,0.000701996176424114
BAN,1,35,0.00022258415350033
