NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
IND,1,22,0.08823985043531345
PAK,1,22,0.04546501705406547
BAN,1,22,0.06820231317723806
CHI,1,22,0.34007831865725413
OAS,1,22,0.110784751997331
BLA,1,22,0.09058532718606147
BLC,1,22,0.04103259374412158
OBL,1,22,0.0411822339583533
OTH,1,22,0.18965093454859078
WBI,1,23,0.2551120705871497
WHO,1,23,0.10678120822996191
MIX,1,23,0.14277747351384734
IND,1,23,0.0864201185443885
PAK,1,23,0.04953580984628272
BAN,1,23,0.07791912923112962
CHI,1,23,0.3308237839794712
OAS,1,23,0.12526311076092012
BLA,1,23,0.1036490069600463
BLC,1,23,0.04658665062413266
OBL,1,23,0.04590391714670046
OTH,1,23,0.21558100059982044
WBI,1,24,0.23967596991669948
WHO,1,24,0.08939466316002428
MIX,1,24,0.13962411774936026
IND,1,24,0.07461412914239879
PAK,1,24,0.044525312137312735
BAN,1,24,0.0711842061962513
CHI,1,24,0.35058475405588624
OAS,1,24,0.11737515643245279
BLA,1,24,0.1031615628693421
BLC,1,24,0.04363392853973899
OBL,1,24,0.041899037305990046
OTH,1,24,0.21343036787801994
WBI,1,25,0.19108854946388834
WHO,1,25,0.060278507547444383
