NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
WBI,1,39,0.0014053989999999999
WHO,1,39,0.001186857
MIX,1,39,0.001241006
IND,1,39,0.001239553
PAK,1,39,0.0014055060000000002
BAN,1,39,0.001270715
CHI,1,39,0.001323798
OAS,1,39,0.001221252
BLA,1,39,0.00128262
BLC,1,39,0.001235327
OBL,1,39,0.00119146
OTH,1,39,0.001208076
WBI,1,40,0.001442041
WHO,1,40,0.001260272
MIX,1,40,0.0013350360000000002
IND,1,40,0.001323194
PAK,1,40,0.0014842310000000001
BAN,1,40,0.0013925510000000001
CHI,1,40,0.001381338
OAS,1,40,0.001274125
BLA,1,40,0.0013560620000000001
BLC,1,40,0.0013141779999999998
OBL,1,40,0.00128893
OTH,1,40,0.0012963360000000001
WBI,1,41,0.001682897
WHO,1,41,0.001515013
MIX,1,41,0.001580169
IND,1,41,0.0016214810000000001
PAK,1,41,0.00175711
BAN,1,41,0.001575998
CHI,1,41,0.001628399
OAS,1,41,0.00151213
BLA,1,41,0.0015987829999999999
BLC,1,41,0.00155283
OBL,1,41,0.001528796
OTH,1,41,0.0015842920000000002
WBI,1,42,0.001900784
WHO,1,42,0.0017391879999999998
MIX,1,42,0.001793605
IND,1,42,0.0018297160000000001
PAK,1,42,0.001965636
BAN,1,42,0.001771108
CHI,1,42,0.001879743
OAS,1,42,0.001731058
BLA,1,42,0.00179857
BLC,1,42,0.001770215
OBL,1,42,0.001755437
OTH,1,42,0.001813254
WBI,1,43,0.001963249
WHO,1,43,0.00182249
MIX,1,43,0.001904382
IND,1,43,0.001913635
PAK,1,43,0.0020405939999999997
BAN,1,43,0.0019613079999999997
CHI,1,43,0.0019776010000000003
OAS,1,43,0.001812785
BLA,1,43,0.0019162970000000002
BLC,1,43,0.001899294
OBL,1,43,0.001926124
OTH,1,43,0.001884505
WBI,1,44,0.002097118
WHO,1,44,0.001986975
MIX,1,44,0.0020940439999999998
IND,1,44,0.002069341
PAK,1,44,0.002292267
BAN,1,44,0.002124214
CHI,1,44,0.002158225
OAS,1,44,0.0019792029999999997
BLA,1,44,0.0021585610000000002
BLC,1,44,0.002113386
OBL,1,44,0.002142436
OTH,1,44,0.00205979
WBI,1,45,0.002164179
WHO,1,45,0.002081315
MIX,1,45,0.0021575229999999997
IND,1,45,0.002094914
PAK,1,45,0.002340052
BAN,1,45,0.002217101
CHI,1,45,0.002249856
OAS,1,45,0.0020550539999999997
BLA,1,45,0.002244988
BLC,1,45,0.002157186
OBL,1,45,0.002197831
OTH,1,45,0.0021665670000000003
WBI,1,46,0.002145825
WHO,1,46,0.002112344
MIX,1,46,0.00220048
IND,1,46,0.002135856
PAK,1,46,0.00235161
BAN,1,46,0.002348325
CHI,1,46,0.002264214
OAS,1,46,0.002086241
BLA,1,46,0.002283232
BLC,1,46,0.002221249
OBL,1,46,0.0023251879999999997
OTH,1,46,0.0022419510000000003
WBI,1,47,0.002206632
WHO,1,47,0.00217576
MIX,1,47,0.002296035
IND,1,47,0.0022018289999999998
PAK,1,47,0.0025377679999999997
BAN,1,47,0.002442091
CHI,1,47,0.002325391
OAS,1,47,0.002132859
