NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
BLC,1,61,0.00011299462560266292
OBL,1,61,4.466357855404387e-05
OTH,1,61,0.000899681411860757
WBI,1,62,0.01716514118016166
WHO,1,62,0.004183639757187733
MIX,1,62,0.0006105143411022803
IND,1,62,0.001837610463372947
PAK,1,62,0.0015802395812141532
BAN,1,62,0.0009781845351488133
CHI,1,62,0.0029546661017374252
OAS,1,62,0.0015135323625307137
BLA,1,62,0.0007187700757313926
BLC,1,62,0.00015355679889592633
OBL,1,62,6.069665803498268e-05
OTH,1,62,0.0012226439699646171
WBI,1,63,0.009392247060843123
WHO,1,63,0.0022891613765744214
MIX,1,63,0.0003340550168295494
IND,1,63,0.0010054849705248216
PAK,1,63,0.0008646593934945396
BAN,1,63,0.0005352330475342568
CHI,1,63,0.001616704093403499
OAS,1,63,0.0008281592172337915
BLA,1,63,0.0003932892867209503
BLC,1,63,8.402164467890313e-05
OBL,1,63,3.321137892480182e-05
OTH,1,63,0.0006689938703579991
WBI,1,64,0.014250305885417171
WHO,1,64,0.003473210364457745
MIX,1,64,0.0005068420945000058
IND,1,64,0.0015255634035549026
PAK,1,64,0.0013118970108193036
BAN,1,64,0.0008120777272933532
CHI,1,64,0.0024529303486122028
OAS,1,64,0.0012565174330443714
BLA,1,64,0.0005967147798524772
BLC,1,64,0.00012748111606454283
OBL,1,64,5.038967836866489e-05
OTH,1,64,0.0010150251826121354
WBI,1,65,0.0
WHO,1,65,0.0
MIX,1,65,0.0
IND,1,65,0.0
PAK,1,65,0.0
BAN,1,65,0.0
CHI,1,65,0.0
OAS,1,65,0.0
BLA,1,65,0.0
BLC,1,65,0.0
OBL,1,65,0.0
OTH,1,65,0.0
WBI,1,66,0.022670941181345515
WHO,1,66,0.005525561943455506
MIX,1,66,0.0008063396957954654
IND,1,66,0.002427032687473702
PAK,1,66,0.0020871088808488867
BAN,1,66,0.0012919418388757937
CHI,1,66,0.0039023891909739615
OAS,1,66,0.001999005007116044
BLA,1,66,0.0009493189679471238
BLC,1,66,0.00020281086646631785
OBL,1,66,8.016539740469408e-05
OTH,1,66,0.0016148127905193067
WBI,1,67,0.01716514118016166
WHO,1,67,0.004183639757187733
MIX,1,67,0.0006105143411022803
IND,1,67,0.001837610463372947
PAK,1,67,0.0015802395812141532
BAN,1,67,0.0009781845351488133
CHI,1,67,0.0029546661017374252
OAS,1,67,0.0015135323625307137
BLA,1,67,0.0007187700757313926
BLC,1,67,0.00015355679889592633
OBL,1,67,6.069665803498268e-05
OTH,1,67,0.0012226439699646171
WBI,1,68,0.01165934117897766
WHO,1,68,0.0028417175709199672
MIX,1,68,0.0004146889864090959
IND,1,68,0.0012481882392721844
PAK,1,68,0.0010733702815794277
BAN,1,68,0.0006644272314218361
CHI,1,68,0.0020069430125008968
OAS,1,68,0.00102805971794539
BLA,1,68,0.00048822118351566263
BLC,1,68,0.00010430273132553482
OBL,1,68,4.12279186652713e-05
OTH,1,68,0.0008304751494099275
WBI,1,69,0.012954823532197488
WHO,1,69,0.0031574639676888597
MIX,1,69,0.0004607655404545512
IND,1,69,0.0013868758214135401
PAK,1,69,0.0011926336461993657
BAN,1,69,0.0007382524793575965
CHI,1,69,0.002229936680556546
OAS,1,69,0.001142288575494877
BLA,1,69,0.0005424679816840699
BLC,1,69,0.00011589192369503846
OBL,1,69,4.580879851696806e-05
OTH,1,69,0.0009227501660110315
WBI,1,70,0.029472223535749197
